NU_INSCRICAO,NU_NOTA_MT
413cbb38b2e2522f8167ffb9daeac1347b281393,456.4071888319573
68985fad004092956a4b4ce94dd53dc76d07eaf7,450.88965758914514
bdca9aeb19521675af15f2c28d86f6bebc45a834,468.2788587207494
b65b19d42b7a4b644fe9f99366dcb37b120862d9,464.09400158025545
eda898aa8ec465cbac70de72ead0c6d688e5f95a,453.61814348771316
5357b6c09be4c7f3829b72f80de846a9228253cb,450.6172938040495
8d5c4481d736f6ce27976e400f4245bf10757608,441.50070279470657
226b53de56347e3f9b52c8e0ab811fb82e96b3fb,458.2156191180419
089613ac7dca24109f84c72a97c83b2768b1df1c,441.18396494106406
527773409bf373301dbd835e59a263c035c043b8,440.60090959234486
45c95a1640ada5c9206fde19c4ccf68929c5ec0c,439.3648533674259
c4cea54435c0fd0e171eed4c215479bb3ca86113,438.60805244812536
7d5cd89c6112b9a202a025a24355135bc60848c6,484.70467887014433
b70ab62384aa80545928a311f5b5d3db2f4d87ee,517.2015472618034
c96431dd924f366d2229a7f1455388b8cd85be49,514.4022601685125
1b72da5bb82cc150ecfe71218c02f155d694230b,440.4016628720488
e429507efe1c2680cc464481850117d17083cd88,449.80701175019004
dbaa6ee7502cbebb6f058fed5d2f960b19f451ac,477.42022148838555
e724482370ae6126008ade80b564ad8d8a0a7cbd,445.5956979458463
2ef4e2788e2f815f9a885c899f75d5dfeb234a02,493.8106258073649
c8762fee25b022eb5b4918f8f689e4fb6d19f73c,457.3432012783855
e14241b5119dc1ff2c99b9c0c478aad23d9d9d05,502.6776867225767
7f898f8939ae054359f83ee154bb91bc7dd2c959,437.548747162318
3c52d067408ec25a676b6fbf5b5c6d63c77cb6bf,477.171750564173
82e3b12c6366008fabc238f299f117074e78de5d,444.31364096876484
0d838be0e718ceb786cdb10fcc12559e00440240,538.5941388898618
1b092b6c437359bb84f0d0f8d1286a1083d0e0d4,429.1245433588909
5a9d89465845ac2d81366275cbb1a81d627efd36,454.0182767176345
c83fe640ba466ba904ac1055e53a875289888797,474.7309364376724
8855ae8971b9bd9b02c45a82c6c894a2e76ca542,491.87267387359026
a2945f1e7fbadac669590b7d9fafb6c900bca3d0,446.0036956066514
328639a0c753715c30a58bae70c82f2101153eb3,487.00679832136245
ffc5eb6764d7640edfbdaf4648cd54a12c94dea9,465.4626196918551
643a0eb394b50694c74d5b5fc70b7f7f7c93f9c7,470.33293494034837
f56746cc2900258507d2b32c126f8db090db856f,468.4635412722519
1a4963b5fea8bb25c67750cdafbe84b01efad177,465.6285915179317
b520c940e62f4ed684417e7eacf00d85752060da,458.9087645716886
2e170cf2651ed448991af6fc5df15167733b2d8f,455.0418811652558
6efdd93a0ae289be6bb5a400bfc1deb077d75886,427.71789905554135
72ac2acc787d8cba0934cca3810ac091d792c8db,468.06381427428164
92a25eee14554806f081869cc9dac868fd1860fb,460.4607859569898
1f12a9b01eb9ef227a5482f498f3354bd485d9a3,448.9739593459999
acfcaf61fe2a8ec90ea2648c3125b7dc4dd13b74,484.2970939151541
7ec2f787b9f57044bd98c0d4854f521c9f9ec635,645.1498141792405
e8d2d318a1e057e9cac8384f1269a86c4b36e0a7,439.86939289500856
1730807e4916c5f7e8ab21e02ac5657bcea3e732,529.0620007312473
b45fb481022f31dd47c63c1c3e2ccc3b5915b67d,461.06306377027573
1a46d99716282410d1170f0f35069b34e34415d4,468.29411343751474
0467e022da4ef897f666bc76f31e1bc8976f7e92,572.2166042335449
993aca0d5eac6741117947c82a3647102096255e,442.00868116003363
94c96ade6ade21deb080bba6aad537fc4f195d47,448.6206880787653
36bb672077a46a3e4755cef90437a616d28bdf23,505.0785382977115
e406adf1d4712381dcd4d1c9d78fc9d7f14ff450,424.59539415270916
328ca19128d276eb4fbc309c54ec7f346c803d2f,676.6348343308148
27cdb62f0a2a5467efeb30aafbf246ed2320c532,482.36868212316693
c52cae37c3653620bbec72264c502f45ca2a8671,420.49464845013694
f9ef2695eb0986666093945894b8f2fee351bf22,514.9875434303192
2178c497293d0cab01ce74f5105b1a398fb12d8e,440.1478135413295
e21faa0c07406dde71ec02f266b19b314ba8b0e2,453.49359894664354
8a021391cdaac100dab56c59284bd50137a74129,524.4434510618279
12ee0df69325d97cb95404958c4acf4112aeab8a,502.0911155611164
b4ea8e8529711d52ed85b1a1f8ea0180bda442b8,422.6189529339765
66cf0f8b5af2466f9616fd15c0c10344df84982a,644.1159851386878
720ef6c1d6cb4978762fb0edf4e55fd8303fe35a,467.2983773692879
60edc5708acd60680891ea15379dd07c7a5924ff,432.2668334415812
b9f786712775e0d1d735398d710b01f404c985a3,414.04852174667354
564958997e204bda06fbe90afc4722805c78a855,488.46253348515773
36f38ea81d1305770cd5153f1e1667fe8a1eb47f,459.63282865895854
527098f4ee3ceb5c393981930d23b8fe154f4db9,414.11084762766427
5a42c3f801e77d628649a6c34f3a4e5b80f232f7,498.48351915747884
8296743fdd105ce9183561cf5b359b0a3781465e,472.7642333531382
a3b79e8c739832c77df2ba6bcdb23a7518155a33,556.395626211874
6602c7f15a1fdd082265b64976448c6809df792d,543.9936832640115
31ae66f0fe024acae4490915c348e487f2367574,422.31058730545567
81901aa980653106e64863d957387d24e2c00af3,462.9582681246399
28e10d1bd0b6effe0edd503446ebda948ad240ad,439.19827041572705
53a7ee52a87f80241e2ca13c923e06b72bf3a059,512.5915938559675
50be5f75fdaedae454b0c3d63b7277854bd08d8f,460.90847252419644
82bbb4f6c87f03eecd6a3eb7d03a398bb82d155d,430.8926028178574
0e2c166db6aa7deccbe4896423a1d68f6d57b0f1,461.94867003961065
d1e2b5c758988b6d69e90aedab3e02cae47d61c4,446.67639327158673
02681b5c893b94db204713cb4b20dde6fc3f2f95,442.035940903716
6ce4c0e0784b3881b36b3d1c047ac6ad121681da,441.27085960549726
829dd51f77f3ae74c2216de2d86139bd0a03367c,535.356866189158
28c6829e69879bc1d34db1cd51b89562d3cc596b,444.8396718921283
ecb9f0d7a261c9f27865ea22f2e643701f721eb6,425.9912907835292
96715a069fbcb2e84b26a01563921962ccc4601e,499.70219139939456
923538833160e8432636c88e8119378a43b3d766,439.9909905170662
aacb834258765a2959ee63c57d2be4923d11a696,436.6154936054513
c32e484025571dd94255a77f21de08ab8d2aaba8,487.59879549103005
d425deeec0a3c7006f14d732eff8933d5155067f,437.84187545582876
f7e7aa93db083d1f25b43cccf4ad2c03a7953cd3,478.4764026354379
716a178e9a6f7791b820da77879943ac9040a547,541.7283710303313
430212cd8767ef2bff8cda0f61729203fef7523e,417.75162853457016
e97d33221238e445688a0e984778d4ecac788be2,476.20552959592555
695c9481580951d830c4431fc6c9dee778ba9ca1,596.4866790521669
4bc5712bdb9067b1814e969e71d5cdad59bb38d4,429.7434218405176
0411742cbb54fe1b6927b25f0bb52b885828c828,438.5313496245454
780505a9d5fc3c6da53686c0cc8bd871f4db00bc,441.2081980441893
bc40729846bf209b06e2a9a890e01d4e6780f5b4,450.30436301100445
e4e7a38b58319ad0a5cde4848622b21783c907e9,463.8249847994187
9c5a0a82074c75cb072752d71da42b9c6c27b0a3,516.7976416498632
aec1b63c3f0c9554e533752d8fe138ca82101d4a,436.26181825515397
4cc0fd1efaa148872a1f9edc1b44efef48c91c2b,525.0348261510477
4b48d500ba4410546ce01f7f6d44bcbafa73994f,435.9982485262722
edf33c347c866d26872f540bcc1f6ae415f3294c,468.4312390949392
54f4e6037b9d1eb4a2a134306d37176787f1c1d3,536.6635891468602
3a265ea6ebdc4eb2520db912adf5592f03b3d634,451.2511233772391
99bfcef2dc3695a617f241bfd3b6ead3fd653d41,465.65744450606604
0ade5488fd62db34c11a369bdbb4327faacc1635,474.405928480492
e418fbb77e6ff4103205f3b7f6a66d53183d809b,484.11315867380017
8ddbfe70cd41135cb6f125335a48d100789edbf7,426.1494611552643
fa2f4f80278ac5441ab2f2d8c02a9f920ba6c119,463.94604371005363
1d3e406d0223d4cb0328850d689ba9fcadf62776,470.2077894313695
67d9e9d6629fff7ad9cdb0f1e48c76865637aa73,433.4696752993464
ecaf075653faf2dcdf946c0ce50629f5083347c0,448.9937601439395
7a2bba61a48894f9bd6fc981f77f2b627b0d8ae6,450.77008787526114
d43894c5e83bb3a7e5000636295b0b050de19309,447.1444662165365
5b7877d12550dd35d27a02b66a13f2a27bce11ca,491.7352670718667
18f800ec03e33ebad5fb97aa8465dd3e5961337e,429.20864478829174
bb39cc6296f2c9da3963994899c5c34b50965720,463.7953563850228
76facda8958cbaf5dba09a4d35d3b4de7596a49d,425.5354768700354
b05356be088f726b5ba7e0b0a9aa1b5cf4157b2a,539.386066675421
e887be276bf553575b20ed1a0de8833d9cb7e247,554.7755648959392
cc8794762ffa592758b5117d67e0d02e2e8b9c49,565.5217213124938
894d277c608610fa8c31db531f64582b9569b2e9,470.1206687167061
b2e029961aa0f20071b74708e0d97e6f200ec582,448.0534588670773
12c7d85e168b09a0278df140a22bcb0052a59b0a,536.6978079719113
64c4892488a9c6281bdabf467a0b5a6382d248e6,491.7511667302943
944e790f6e64eccf6df361247858165f17dd7abb,528.1229709658727
ac112e94587e6e4249b7182329ee5a5040ae94ea,494.66422580006105
a58cf11e498228f9aaca92b0c49f955a6163fb59,473.1356743782166
e8c84701c041b7f3b39f3125a0449fa633589fbe,472.5907076079439
af8dd560d9ea4adcfd0d2b6b5f81f95fad9c3222,448.2999840066897
c650c8f7cbe1a7b00f4edbcf43c8b97ce85d0d64,441.64573232447873
ac9cc7dbe0e70fb6717aa371a23aa75e6594ec02,458.888678358456
e64ad901853230e396be49311ea98121c348fac6,490.7077294875172
8532af19be3729ea233c1f29e4c015820fc7fb3a,453.98046969296973
6de1d7f2ad49d20e5782f8cacf4f0b677ff2d316,433.73737363024003
26853fd075fe27954772c3070997635b94f32b83,431.78244390151906
3159f29994dadd5cba1f94c3f3b9ac69e24c1cc2,516.4248623998672
574ec310dee846f9ae8eb278480257d463f6fbcc,515.9936304052499
ebb32b8df4ff9b202ba904f310724ce230cb4305,449.80990893084413
8a46e35787225c3e7adef2b998ad9c93a952106b,478.3239180957687
b62bf908b504e8c6898777a7f5b88afed358caea,452.02306403705035
10d22971ca4f53fc62d02905809ff1c37fbb68fc,663.378252579026
0efd9ad5eb41ad08e1f1af9fbe59eb5845323860,462.9350704775459
cad47b624b484cb16291449cee30707a46c20199,455.4507820924342
8f2c4684ec70392c718c278b10b04ddfbd4ced1f,598.5692789209218
bb6c0df09cb6663f142ce6da382b804353453af2,493.2951965444396
c03f2bcf9ef69bcfdf270b6ffc6110408f0ead41,452.75279215806086
7bd0affe1bdd3681a0faecd80a3d48c023b986de,593.9182333068908
d76614020539405f481c0f5ffb9e6f88a0bf21b7,438.2391391942791
5ce2df96a99343819ead41bf242044177439696d,453.78932782654033
c7463ccdb0d2ad76b5823bfd016d420e02f4acc0,514.6913349524303
a9216c3fc0c0bf14cda0ca26a71c205458b74896,413.75799353528527
92acabe95cd7dd1ae1dd63547cde3a4939cf7e2e,453.1865864904313
ddbf5769bc4a6fb2aa16e5a031d8eb7796d1c04c,439.21965073199095
176b027cd932b17fcb6f119cfcef338a175062b8,423.457820336015
41474f2dda61d97f38ba79906d3dbcce223d1bd1,432.4423840364783
421eb738f9e2ea73e5f4227c915762d6421102ac,470.4356916418906
1c5a1514e6a5c44e5683ec01698a83ce474c2e4d,465.4697129740846
f113b266aeb3cb19dca62ae88de7cc55a13efbf1,500.2194287243007
134d96275e3893946c3a0e1d59f86b336fe64f6e,448.4965606022464
d4e97da32ccb6987ec074aa48c24ce949c05a78c,458.2502907635332
fa556e489987a0588e9a8edb5327e2bde1679670,460.96102972111277
95c1d266a2524560761df98b376c17604733a6ad,535.0912846650904
c11c4303d2632cde64105a35554ecb77a8564260,460.9509699127305
30ddf113f77266181ef7bf57ea7d4ca3f505fec7,454.5812138276987
6d94e9582cfdb5d239f21b3ba08b619d81c5e8aa,539.188530996189
3671441f51dc0c3d052e87d6b8beba46bb70bfeb,437.0890744082995
580c34923cbde328e0aef1641dd02033fc862c04,461.44033843922887
156e1fb82056b0f6953c443446eb4dcceed7c03b,456.2180758318898
29d8bf198da9caa59047268faca60207da24d1b7,482.54657929388014
1b3f80a1cd9fff0408e96169fcaf006936b34fed,463.5640135782039
b5932043b62e0c58e16e2cc2c9d5489390e5c895,420.9930249558492
99092cc60948943c59d68d62ed81a75a03059113,482.9995813485137
fbfc631ae23a558d8dd92916cf2e8b5f923b0681,446.7210643931731
dd69fca6f17420dc911016a79e70583ca7ea330d,434.70638969912255
d387995af060965fb9d18973f3dbf4904f071066,461.36037974184427
27dbf6c09f5e0f3756ad3e9ea156fbc330601a6a,485.5518450031472
543674772357cf9d8a7a8e7dfb89384af80ec30e,439.4434320250758
80a12b8a4c9df4ef4f78a33d41858b6f1ea24144,422.2446162501791
dc2699d27649dbe52ebbe10001c0bb5ba71310c0,503.8298596052664
0736d379ea0962e316ce84cce8e883321be36abb,447.57629891177737
98cc842c547c69a0d27776e272fd8b61131b0b37,445.4165110886398
890b7696fa85ca2b3e90b3951efec2135e88d5cf,462.6392189652005
f3c4cd2f095979416fcac08d630fb1b1623ba5d6,546.4552719029373
d84b48f7dc7a6e387e6e985525143589754c5b13,507.81344436852345
71c9f09a9ed64f1cf7ba1bef4a614ad21e00afc9,440.9641071806977
dc4fe9d4124d9278f58f6f999711116a3fe58be7,439.36835270025654
f6624d763619c0898b34dc02adf06f53a1721cd0,479.57715521732484
60b1c12559860e7ad966da4c4db5c78e17278fc0,481.99462926826925
a3f3dcb89101d86171f8bb4f4f57939717cf298a,431.7278518404675
4f365503582b97ea96462d0d36895a5e7f5926df,439.6430199909994
c80869804effb21d50cc8fff3f4c27ba5521240c,498.23130608387623
d0f351638d60e84b890a498d69c9a7961cdcdf36,489.18194479170546
48e8ec135997ff3676648d5c144c3c7150a7bbb1,451.8156804773793
45484014aefd10ea3e4b08fb93e66c251709cca6,438.8361512447779
ccd8d735f7b3c980582f9086a6cae8b9ce8dea54,466.5511198625331
b2e2d1aa1a539b402da8b8fe52520fdf9ed7cdd9,442.26358473178345
25c9e3b023d4d32d0f15cb9041ea6b2bfbec6a63,562.0638521192651
0fb75ce5f51e8afaf504c75de131eb31f89faf4f,437.59958951057837
26e6e8cec21236dfc21cf98812a3d99a3f87d99b,676.0542750455327
c83c66733c5bd90a59996e473bb69e44f6522976,450.69531172963747
69c67ff1933e4fa099182bbcb24a229d0ad84d5d,448.41874407256637
4c373daf5547a6292c4905696c148ec83f95f083,637.9190271630532
4549620b5459bb28990580f4ca0b4c2adc5b1a68,510.94996277821394
87f89c855f377c5b100ad2986cc6569e31d94a98,458.0691700921755
d0d8601aab147c191ae37365a930c1ed3eb0414b,437.6671850242664
9a25537903e8e7eab1dfb357903d241e24e86fb8,434.3958650770981
eaecf3dd32668664e1dcc2d6c7a69042824806a6,463.68016902541655
d19fa85793fcb8ae3126d10592c9c57d3b32971f,492.67496271403877
c59b370d3aa06b68878c836bceac844953d74972,540.320067871063
5a6d397150d1a9e9c82e120f92d1e782da34bddb,430.47048447263086
b2128312e70fdb830091aecb6b27d82617e2e226,447.22451754087535
8257941af168c0cc15f28bd596fd922352dae732,440.92738606291033
854ce153823802674f35bbe1ec010b12e9b3a56f,429.9213976777325
27f1db4e266b154f6f7fbef9c225fab472652a7b,413.1682381157117
11b90bed4a05d11169f308370faf81d6e9ca2c4f,405.06163784321484
5c55b7aeae6cb75ec715b4629812175239e45c15,415.20430681937245
1391c7de937e0fea2ad23ebb111e513bf2aca2af,540.4487475572023
e9488c35627294cd8f5a809c0667aef7a3f0d465,434.66246905226865
39c22d725a24b290af887b25175ae0a8d560db4b,427.53487129820746
e001e1d73163c327a4d800697b1b36cd6921f60d,489.48765422864585
b83424ca8973e4b2eebf6eb9e26e842999432d22,432.40018986812913
202da3f471204ad489ebf0c3856437337534112d,394.98645787513624
912d751c54b46c860c5ba61666fc6fc59ca2689d,423.94083547104304
8376d681a277c58f06ab633a06eaa66391126246,489.0045308014904
e114f7b197069bde8e158a0dbeaa022dd0c4e280,465.3088814369128
fa84edf183bd459ea9394d77bdc191683a75ff66,561.8511117705294
76190ff09a736ff83169394b770699b2709c5a27,459.2044989932399
515db15df8581ae72bb8e8358833016adee74e02,471.36910967445385
e2a05053c19e6fba60d0e582e6c7f371728a7106,433.3580970540339
66c14322296ac259374ec98c5c3bb2bd67ba25e9,482.6196160488824
2378556841bc8d5746f2b94d6adefc2db20f9518,599.4156151958165
1e6d55d7b1f72e9b7a8ea53f60f9434f830bc49a,464.25077391586046
796d558152d241567f8a72b535a5e36fe78886f3,447.80801675574156
1093edca7a04127a6e04570ee9cb58ef1bc0a69a,481.43689312061105
3c748fc7a94edb7ac1484373751ffa8574a3281d,440.4485395077024
344a6fc8038e291a6371f94963d7a7f5e1c4d55b,451.0486454135329
92510f53e4c26c81c3bb41aa9b4e967d1697cd12,474.60881913329894
10a1e8808e744c619376bff659f859cd71e8c41d,442.59621674731
fc959dafc37dde3f173f083486d84ce5c817443f,411.1353842615476
6979d91c0a1903a336c640e14eed100821a0e24d,519.8989695435046
d4e37c4c1235ce014392f6c8ba0436f195b9e459,484.33107561253775
65ce75c2865eb4ae98e31b45fdc15f400d59e8cb,701.222053027785
565a955a60c6073157aa869c0351c626a7171ef3,572.2512858180813
5697c01ee87a008056ebc0993a1028b41a26d251,510.5238623701868
99be797e423b5ae08fe342ea772738f71975df47,511.2570666213614
b579ea83f2d6c15b2c717d16a89827d65f39904b,478.9808480969887
e9373b5c22567bec508f2fa2580e4dc3ff687caa,665.4576283596004
a465af361b68bd536dd8bf61d522b9b21755ab60,423.21401509948873
c8feec2a94d996d03534ce935dec7a034667f107,655.4301356410207
af1890b4dbccbf8b6af56051a39bd4b13d1c971b,462.231236852183
f4f7888cfe88b7a3b0f3d94749921976353ae82c,435.19901632388144
cdf60a765205a4e99eab17c72a68ff9cfd019dc6,431.71073844103734
2e466f15ac7b80870736fac2d0cf4bd7f362e852,458.7075951245124
85fd1d2ab6ab9205e3ca4770dd1f6205e1f3de70,463.48503640937525
fc83a5c665f70f39b4c7d326118cbf21a898e660,635.7904336495263
c26fbd904781a4f6c37a8f8969778f687c6c1424,464.41509084939344
ced4913c2220be57c54bc9f87bb4f441d5976671,461.75638041371496
880ade460a231d722e8bb0e4d17f3c8f77663d37,464.98187565251294
7c869f5b89ddf3130c87011b6508ee59e32682c5,438.1800000798057
9027f65d4e576928ca59690c280050c53d66506a,615.5452697795079
09eb415bcb9842d207139c8bddf32427a134d51e,608.2651203838244
f8224c83e27f4921df62876f7ff660b1dab3d974,479.3493859759025
628b91ee9b4e1e4564424fbfff2ea9f8eddca032,434.8086066037171
dfec3182aec0997207e0845b072498065ec89aac,681.11297257721
d653549f6d0ba70e2113b2cc56e9a83e331d2462,490.587187716616
e95674df974af80342f676ca9e3540aecec2b8dc,484.00416915049385
f9333cc1eb8af5bca5469d91e2c5d5f661b118ea,461.95133341590923
2b7b15015ab18dc51893827c7e3f01d931a70410,453.41887260412017
22d86e8b43a9412df86ec15ac231b9919e3ec905,428.8889955504931
1c61035799f6afe7f44c1fb68567d7a8945c3943,620.5219163035811
d5ed4b8732b0d7127a64f7e71137d321c56cc198,424.9056403591144
63edbbe59337f861a710bee4fe8a691d231f23da,444.95593196291736
f62bf9257782d839d38f84376b79611ed0de655d,460.79963110730955
cf14952b5b09ad1a9497769e3a08da2fd74c6102,461.72664496854003
21b8ef230efbfca6b5f15b36a3243d76ed390967,436.2838815937716
fdfca50f5e6cacd5b30bc546f0fbc271e9a312ff,446.89615228278046
467fdbfc0c6cab31b0d85ec5e373d82fa3790321,431.7512378030499
3de3c134579726fe4606b7a05f82ce19f00adb09,574.4828572803483
0f3f9e48790ed9d6ed17ff5e9cb989849b31cc8c,463.53039372960006
bdaf0955746c2cdd3b9ac2538c7502d312fffed8,451.51136014887834
520c60d32fd2af8be76abd332859b36d8ae45900,396.2294372093514
6cb6e2310b52c2898e500f81bea938446592568b,457.8822864768928
0193b535914e1c5a445bede11a408bf1709cd3cb,444.8051625586122
f3669f0c65dbf99cdf8f5f176587e84d5fc7560f,507.190527637948
c512a461034cd90a9c5f1a32332b748041cfeba3,456.8339666343987
6f77bbe0fc418131d06d15f50b30073eae680dbb,510.3140214235527
9b378e3937af8e97d4753cdf0c8917306354aaaf,429.2354209908624
1c92f54a5fe563622a0e23cf116461a7e147efd8,476.63896380876054
90facc45f7578775e3278aa0bd4fb59dad4d37c1,420.5604836474777
563bd02a1204c85e79026a020ba5af29bce95c12,479.17331590070256
c8062c4cc7e023996bd37b87295f5a2957ddb172,454.49137594777557
ea7cc5987f9cc7f756d501961f64fa5769013823,422.6018261054806
f654c32a17935317b2e91d8e16aa8dcbf88e2ef2,480.52500001832277
7dd5b0fad5bd47ecbf2e047dee24866a9b5899d6,509.72487217254456
1b61f7e184c7040ae4cea725153965e1f7f75308,481.9725324787858
aea68e00d370c2a0cfd02bf868824dec427bf23a,449.5712689175805
bdfdc7207977f88b15b3d0559fbf6f05b970c9cb,482.53883215321815
95a9c65324583892b2d1a0c1c5163488f92d4a6d,446.33383032968976
5b7e7632cf766876026d0da6aa7c6df77bc13438,427.3192772516547
a3be14b06b7aef01331da18e7a1678222b563151,459.63811297722617
92b8965cf3fb76d11e5061f26e577c23d212b9c5,606.4248526880837
96fd0462597b8cf21b1e918c1947106cd8359e5d,454.04711370281706
5c1cef937c40bf8c30c119160bedde7ef679454e,541.8992446559612
27dce80bee1eadbcd82bc7d09adb063e116870f6,414.5232640215143
271a7e5b703fc3f29f6669415048a760e6355c5b,487.00688915955055
e39fbeab552a4b6492346d821d095c3a0d691555,420.6480783436703
93694c58636eabfe86550e734efb3775ba4d739f,459.64427655063145
8982636d1f9cc5832eddae4d8a04ee2c6adbaebd,719.3090531217573
6c05e70130682975c1485a862b6e08b895650671,497.15969233510464
8db36ae38c19710d51d3715a6b2a5ecd84f94ff4,411.908261983683
15043d6ede69cc06a2f2a72afcb05c1cdb5870d6,444.7730249156582
283df09083d3c7bec2590f22355c7ba32ec88623,438.5250024940479
40b96e97dc29dfc990656e30c1038e846b6c8ff2,471.5989448642479
ff362d0a648559b9146fb97ee248eb423c3d6a50,438.115534230649
717ae2ab18e7ba03c4f3af66500ece6580b29b71,426.7087552305016
5ae9771e0cd24b8eb599de2e0fd2e04a26520dd3,501.54510791626416
23131f453efc29c2af9553d307692c60a3add1ae,617.1047853003072
da42a6267fe6eb7baa0a4fd2a18aad577e6889b2,499.0865364949069
941646a7d24ee2837d7de90ff0a736bb8f61d68c,429.7409482213379
cd705413010e6e74f3b90ee78dbbd8b767488f0c,392.5595527873919
5cd0dfc9a768868f28b11f9cf7870f11cc1ed185,459.5055463505751
cb4393cd17b5bdc120dbc15ddd255aa1f35ba090,507.5770355303171
72882a9cffe151d94be90e02ce3967a91b628099,461.054119726692
cf62916c9829bd3ad05104151eee856d6de7ca1c,493.145253997037
6b8f4241357e65c0491cc0ef96396f811574134c,457.66140823670315
298806ed4313157d412e860ac3ea8833d6ca6970,418.5944689727645
268d48d0247f055ce2ebdd47cd5d1d3ec45246dc,423.457820336015
4485f973590cff61be5ec78cb3032d5fdf25b809,423.9724964224389
afd0fa3f3fc672e3c5d6c21173b5ba3b8caa5c8e,412.0865306115603
e2252b8e020cdf19b796baeb7b2c7b000a7bfb87,452.0664658339994
8288badec4740382dbf7c33e4095cd4db0021bf7,465.12838021255766
5e139289eb167622f915eea3d1d6e49d15d1c873,563.7833115571611
fc050b2c8fa3446890fe1418332352177dd34506,457.7773396306764
8f309746992f374b4c2ea88f171233a9469ba649,506.2389395966186
ba1d192a71d5ac1a0b9a30bf3c80ef9dc59fefa2,461.36856737963984
145b6344526f9df32f4046c8227282477c51d69f,528.4870187831054
a22cd8d6b6ce7424065e477f2973bfd49b1ff2d6,481.46626834904106
b23775f4cd460ba687d77b058f2bc46381a0fbfe,479.7730112785799
